user_id,year,month,monthly_income,monthly_spending,total_transactions
U0021,2022,4,33840.63739748634,29187.907340687776,64
U0021,2022,5,36450.90821749341,9268.201383584435,23
U0021,2022,6,27018.53060038709,24388.395747041006,28
U0021,2022,7,26562.206645462553,26897.735261416114,32
U0021,2022,8,39798.936650262025,14148.193534921467,73
U0021,2022,9,38931.95647877692,22109.234275207036,16
U0021,2022,10,17416.0773144447,20882.658395107203,57
U0021,2022,11,36898.12903283431,25553.30371068462,37
U0021,2022,12,20086.438008515845,22287.675556061004,20
U0021,2023,1,45959.56271671027,22983.237501663203,30
U0021,2023,2,26706.687737710738,18312.645202795156,21
U0021,2023,3,33211.8168375217,13210.327324258202,30
U0021,2023,4,31729.5850013178,17285.637467913948,11
U0021,2023,5,37435.67040968147,12772.370562373204,72
U0021,2023,6,43785.757631013104,20565.507661407653,53
U0021,2023,7,40200.805642003965,25969.906005062792,14
U0021,2023,8,35885.39517338912,30608.56852384747,34
U0021,2023,9,27242.104560510652,23059.10328191695,71
U0021,2023,10,17343.928720832173,11990.728109820064,10
U0021,2023,11,21739.4962133275,15892.693944275308,70
U0021,2023,12,29730.59182137626,14118.107299007092,27
U0021,2024,1,27414.722443342147,15877.889769251015,31
U0021,2024,2,29402.038918841663,19487.212844856513,32
U0021,2024,3,33192.42977852864,17530.79864902444,14
U0021,2024,4,34694.33794698518,20701.787923970955,74
U0021,2024,5,15424.764325018221,29094.34523677405,20
U0021,2024,6,29200.263540919736,18366.768661448124,59
U0021,2024,7,36511.08964931187,15900.947288949914,28
U0021,2024,8,42173.42747890695,7978.1026276615285,17
U0021,2024,9,35672.561269840226,21832.084103064997,62
U0021,2024,10,32360.45635877584,4106.0366272596975,30
U0021,2024,11,21109.09835955226,30147.19207698926,49
U0021,2024,12,29469.70122876992,10482.384308025165,46
U0022,2015,1,35181.38392607496,24001.779823695673,55
U0022,2015,2,34398.76024835863,30184.346883348564,33
U0022,2015,3,22884.478879708957,16467.434419812016,59
U0022,2015,4,27427.875606708018,9412.921967418679,23
U0022,2015,5,21314.076239707614,15853.072851474588,20
U0022,2015,6,29942.518057588215,41170.219560755504,22
U0022,2015,7,30441.322115538478,22991.03948065471,31
U0022,2015,8,42443.649328946354,22572.154637875,76
U0022,2015,9,33445.9186823815,25994.57714032302,13
U0022,2015,10,29027.73768941777,18138.870123995228,70
U0022,2015,11,32839.527148611494,25757.75279878898,15
U0022,2015,12,25424.38570116509,22160.53166473204,46
U0022,2016,1,21925.352338961013,17515.797263800327,73
U0022,2016,2,38238.85481507201,26387.992898247798,22
U0022,2016,3,19171.800028647976,16197.261255185058,31
U0022,2016,4,33794.88144570031,12060.735395096704,50
U0022,2016,5,31339.517747489506,19150.286409850993,38
U0022,2016,6,32353.692617874975,29921.020125246854,47
U0022,2016,7,45998.49934324978,23434.127163418827,78
U0022,2016,8,29905.627096491826,18875.60842663112,77
U0022,2016,9,30100.844162549718,18288.972501366687,73
U0022,2016,10,34977.79414561943,20899.183968007037,32
U0022,2016,11,29486.46701189374,15844.014821142402,26
U0022,2016,12,23654.591076425782,17179.558718642504,37
U0022,2017,1,38919.31895878678,19279.82730645459,72
U0022,2017,2,22036.637770575147,26596.37739731358,24
U0022,2017,3,30043.799254710273,13509.440752250339,58
U0022,2017,4,41148.144670108624,23718.407128372666,69
U0022,2017,5,20939.03538679956,27903.157063968545,11
U0022,2017,6,21682.428156656533,18721.163128218173,52
U0022,2017,7,38306.68167062074,27126.565278237897,67
U0022,2017,8,21715.877056058376,13941.21368523118,79
U0022,2017,9,24328.739443103877,15814.50239777099,10
U0022,2017,10,27710.70831405586,17657.63140470705,25
U0022,2017,11,34019.30677786493,28147.09952601247,37
U0022,2017,12,45384.01010260066,15523.067365166036,13
U0022,2018,1,16853.58320639857,14616.848999523385,32
U0022,2018,2,20222.80918307105,32086.28736712447,11
U0022,2018,3,41175.56631865878,15808.015567691988,42
U0022,2018,4,25769.40935152279,19882.80464951422,16
U0022,2018,5,22233.624607384274,17581.205094709883,17
U0022,2018,6,30578.13818205452,26954.719914868583,40
U0022,2018,7,35154.7770563193,25490.976536595495,12
U0022,2018,8,35587.09620315765,19061.37579110939,10
U0022,2018,9,40259.68776350553,13035.19265373971,72
U0022,2018,10,30312.94537604501,21084.247051904258,39
U0022,2018,11,33874.68536652675,22021.715996332317,76
U0022,2018,12,38719.605087165946,14524.031403183752,75
U0022,2019,1,31543.321864524798,22037.687692462798,21
U0022,2019,2,25882.996969095264,21804.785047190166,63
U0022,2019,3,15597.022351963737,15489.974339828801,30
U0022,2019,4,39527.56442292947,33339.28140710696,37
U0022,2019,5,28693.59397408361,29871.67855289237,75
U0022,2019,6,21494.99998604037,19362.126877285686,69
U0022,2019,7,31770.66980262892,24104.985531755337,24
U0022,2019,8,35147.711268275576,17710.733657261637,24
U0022,2019,9,24417.80643200696,22850.984975949876,64
U0022,2019,10,28885.13676756458,9537.854062422113,56
U0022,2019,11,25815.642864043053,27240.795211452714,39
U0022,2019,12,32221.847484423764,14825.516155105437,67
U0022,2020,1,9712.708534389001,24273.65933530646,45
U0022,2020,2,21629.901443844574,16756.01502227668,62
U0022,2020,3,36652.08373527157,36789.42636141724,11
U0022,2020,4,22278.634772390556,18083.074709620738,10
U0022,2020,5,34169.08589292507,18896.56055629174,26
U0022,2020,6,40216.9438515933,21723.684966838548,43
U0022,2020,7,18392.004268669996,18186.315475993888,41
U0022,2020,8,35147.963599705094,25190.339901821684,71
U0022,2020,9,24241.528069219734,15902.703671936133,26
U0022,2020,10,40547.12800810143,22749.543258429418,46
U0022,2020,11,27452.66618047583,15399.552718500228,46
U0022,2020,12,21628.074450929053,24296.69306962483,60
U0022,2021,1,29933.48080856464,30521.953421304108,77
U0022,2021,2,33885.189752104656,30672.718162916157,18
U0022,2021,3,26851.0421066745,16400.3646654954,30
U0022,2021,4,46300.39182561834,29648.081271973224,35
U0022,2021,5,30731.830090063348,34700.812760394765,62
U0022,2021,6,11767.406134215125,20534.860090239847,30
U0022,2021,7,19193.25858534827,20920.2020606919,72
U0022,2021,8,31600.590344683675,13425.611686175569,21
U0022,2021,9,30575.746937678436,38012.85918010843,19
U0022,2021,10,38202.629459163356,14298.9179462851,28
U0022,2021,11,15786.879645463154,15127.059968945368,30
U0022,2021,12,34764.720346728696,17284.625707799,51
U0022,2022,1,35823.23716481706,20860.620565774552,39
U0022,2022,2,32077.631425268435,28355.056472402906,74
U0022,2022,3,27796.57604145166,28889.86426799005,79
U0022,2022,4,36152.85902509331,15056.326792987837,32
U0022,2022,5,29079.01898404232,23982.783192469546,30
U0022,2022,6,32303.941918109766,8866.717535746455,65
U0022,2022,7,31707.173918729903,18056.727079299093,33
U0022,2022,8,28387.856341546638,21634.892843833484,18
U0022,2022,9,17023.646855914496,22625.49845047728,69
U0022,2022,10,37888.74881014988,20990.594287533455,25
U0022,2022,11,23660.143241889124,31691.79652556769,22
U0022,2022,12,24384.042142044374,16022.59265491199,60
U0022,2023,1,39298.48690577334,25170.172867777463,75
U0022,2023,2,36773.081479569286,17057.638505248407,61
U0022,2023,3,24286.169356968396,25035.081648213305,11
U0022,2023,4,29023.735851607602,27519.10398647168,10
U0022,2023,5,34140.59605962008,13068.471145447696,58
U0022,2023,6,32501.786896110792,27246.140809242912,26
U0022,2023,7,30545.739653877215,13622.939114091569,65
U0022,2023,8,19110.89157740696,13370.283699476178,64
U0022,2023,9,30126.270687792632,28839.240336355157,16
U0022,2023,10,34579.226519648444,33647.07058859638,61
U0022,2023,11,41280.117452474835,22014.225144267628,36
U0022,2023,12,20968.545944889807,20900.469179771557,16
U0022,2024,1,27696.656247485953,26703.399802827447,31
U0022,2024,2,30024.686609046497,31031.69697410898,48
U0022,2024,3,24623.060054264224,21476.6937916334,68
U0022,2024,4,24931.073675237923,20822.23606417532,12
U0022,2024,5,29727.24013001951,18849.846677960708,63
U0022,2024,6,26140.866718931295,19660.466228588997,18
U0022,2024,7,44240.24263660949,24517.226798517335,34
U0022,2024,8,26568.625638259768,23329.495789220353,51
U0022,2024,9,21364.116615399893,13721.694416944814,16
U0022,2024,10,18903.91845598007,10277.510909276567,51
U0022,2024,11,26943.222960030995,21518.63454573332,76
U0022,2024,12,47272.420858392565,27955.597485419956,41
U0023,2015,1,22571.946977574455,29681.771376193814,39
U0023,2015,2,43622.2238566587,23594.641553247402,43
U0023,2015,3,31927.171154307107,19526.519477336376,55
U0023,2015,4,23172.159509711568,26758.229211030728,35
U0023,2015,5,34913.375515351734,20144.375391954174,74
U0023,2015,6,30495.376131725945,12870.966670729978,67
U0023,2015,7,24083.606616081663,17749.714786707846,45
U0023,2015,8,44434.75649639782,24398.249678238542,17
U0023,2015,9,21267.85629750317,24767.54821441107,62
U0023,2015,10,22519.113796398065,18451.09003335751,61
U0023,2015,11,36627.070817362,25491.92150877327,19
U0023,2015,12,37072.6348297263,25023.729657201122,17
U0023,2016,1,27439.835854192726,16849.156268227423,15
U0023,2016,2,23444.992900059548,17352.580330184497,20
U0023,2016,3,27649.066786238618,14996.941127480748,19
U0023,2016,4,25714.515232728692,25476.96288250576,79
U0023,2016,5,21394.997444500106,18397.45914944071,73
U0023,2016,6,24766.92126963731,19158.842317039987,60
U0023,2016,7,24745.937612934445,18959.951790357663,30
U0023,2016,8,22159.11885877953,28038.899452473852,49
U0023,2016,9,37382.828653174634,15056.838044947031,55
U0023,2016,10,29609.295602261853,13324.552801153275,37
U0023,2016,11,37877.27138131367,19054.646111351456,71
U0023,2016,12,27193.22085474287,15286.093988001114,52
U0023,2017,1,28468.080672242042,23097.429062815696,60
U0023,2017,2,39066.018653909756,23015.689289975002,58
U0023,2017,3,36269.395842860955,22265.276045669114,39
U0023,2017,4,40558.97850690597,26950.085000255083,23
U0023,2017,5,26041.521603615845,25479.34655089568,52
U0023,2017,6,19049.38618528465,7083.960908825006,76
U0023,2017,7,30049.612918684546,22338.923202396574,38
U0023,2017,8,39092.98389456293,21259.08078359857,68
U0023,2017,9,25541.4586607287,21766.905160739745,36
U0023,2017,10,31412.95007263867,12894.903434374239,47
U0023,2017,11,13203.66405158609,24245.739825766734,72
U0023,2017,12,25999.744759690315,21214.66491540619,73
U0023,2018,1,20890.11578558734,17876.01264033095,48
U0023,2018,2,40123.43403375295,19121.525161777856,73
U0023,2018,3,28870.63685316431,17497.869360647994,22
U0023,2018,4,13693.601302641146,19789.074878762985,59
U0023,2018,5,5642.814695832179,13865.436504513867,49
U0023,2018,6,25831.736855914984,20996.964207099853,64
U0023,2018,7,33048.53700936843,28759.92476810618,62
U0023,2018,8,28107.94681834398,19058.15602809727,42
U0023,2018,9,27077.511726082932,18867.47301443513,21
U0023,2018,10,37426.10530946574,15349.528749002964,17
U0023,2018,11,38201.99745300857,10123.867134821106,64
U0023,2018,12,38086.04266685363,25445.699727742238,75
U0023,2019,1,23051.61002837927,19744.926912029714,34
U0023,2019,2,26325.533906929544,18878.093616718495,56
U0023,2019,3,34727.36241421771,17531.28665049996,50
U0023,2019,4,34787.6246029693,21914.276734123927,53
U0023,2019,5,27260.450804191616,28930.44647528729,25
U0023,2019,6,31441.48134508664,30747.446298529747,43
U0023,2019,7,32593.203125545024,14010.700639293731,69
U0023,2019,8,45672.78843254256,17776.472527361577,35
U0023,2019,9,34632.019108545566,15058.667365160296,77
U0023,2019,10,23699.171246408478,27563.589995194972,13
U0023,2019,11,20154.10985216591,21481.898441536745,13
U0023,2019,12,31134.52599173784,20841.710807104453,67
U0023,2020,1,27523.267191474526,27913.322680708985,59
U0023,2020,2,22989.67139449645,17460.252792522835,34
U0023,2020,3,34039.36621172501,23632.68333575668,71
U0023,2020,4,41225.10067666259,19502.264090851513,34
U0023,2020,5,44740.500441892706,24357.956082978213,11
U0023,2020,6,26588.403322680333,24165.203864842824,59
U0023,2020,7,16435.62819643093,31358.456956573977,56
U0023,2020,8,24942.52627779605,14933.204319534396,70
U0023,2020,9,35303.18382171525,28663.772433086942,65
U0023,2020,10,35584.60291522216,16216.863969430775,42
U0023,2020,11,44683.32656475217,19006.38083461945,63
U0023,2020,12,22771.14015279324,9505.453929623642,29
U0023,2021,1,23280.639261517004,21779.782706596445,50
U0023,2021,2,30424.925401545705,15667.150822711723,49
U0023,2021,3,24482.07997540013,8725.324407452586,42
U0023,2021,4,22587.70288092785,30792.895851434787,50
U0023,2021,5,41209.3901912578,10703.934043919939,77
U0023,2021,6,20212.95658485008,19761.791151172958,76
U0023,2021,7,45007.47241738105,18230.03086616337,38
U0023,2021,8,30594.994036898475,17870.116454324943,23
U0023,2021,9,33948.10011990519,7528.587661119837,37
U0023,2021,10,20735.366542594275,21856.8549992843,33
U0023,2021,11,25033.493544110057,17266.665348881594,51
U0023,2021,12,31079.89392450053,5863.633254443477,45
U0023,2022,1,46278.91732105811,29629.48643923416,22
U0023,2022,2,25047.99314291489,22291.348514009518,69
U0023,2022,3,29326.572401067595,25000.991196198807,37
U0023,2022,4,40057.954721425405,14634.043824992457,55
U0023,2022,5,25335.109449176387,19718.776003175055,13
U0023,2022,6,34291.8495583677,26619.008853395957,19
U0023,2022,7,17709.018944384698,11176.618073913101,16
U0023,2022,8,29286.47117450426,20924.32728777731,69
U0023,2022,9,24801.025137146422,14222.174473437539,68
U0023,2022,10,29963.330414228887,17321.80723936227,11
U0023,2022,11,20984.48726908033,21989.852461334183,51
U0023,2022,12,45017.911498420995,20551.299015790326,39
U0023,2023,1,19965.118718541144,16630.379092362626,76
U0023,2023,2,23088.646203342636,12861.34727737769,65
U0023,2023,3,29198.42032935912,24830.917102464104,67
U0023,2023,4,34240.38824303121,8766.862273100887,25
U0023,2023,5,28037.666615411705,29777.403011736988,35
U0023,2023,6,29790.91826652777,16204.81606172602,52
U0023,2023,7,36335.48618651739,24880.299909725592,69
U0023,2023,8,51105.01193532115,30550.686616682484,78
U0023,2023,9,36937.35834242183,23314.40909058949,19
U0023,2023,10,25171.82638993903,29618.231254216822,56
U0023,2023,11,40655.02441392067,24677.11058466265,63
U0023,2023,12,26708.901106487323,14394.365445528623,67
U0023,2024,1,38144.199804110984,21248.2780907019,77
U0023,2024,2,20043.902717354318,17440.777988332648,34
U0023,2024,3,22475.13082236697,25412.10505076419,56
U0023,2024,4,41154.96696138856,20938.197261774843,47
U0023,2024,5,29836.538145538856,34257.65904537841,62
U0023,2024,6,26510.664635055004,14593.535702461746,31
U0023,2024,7,23805.243848548722,16791.571354200765,32
U0023,2024,8,40040.63468917351,13747.89713457901,16
U0023,2024,9,17354.430329094826,23013.583431607083,64
U0023,2024,10,6734.585306146567,28028.074074229284,10
U0023,2024,11,30799.05037005828,25931.116362792305,40
U0023,2024,12,20244.779346367024,25518.534260592525,64
U0024,2015,1,35975.01634921734,25553.50666332643,77
U0024,2015,2,29971.806345486973,20537.687051896664,62
U0024,2015,3,28905.29387848619,21601.12226936368,58
U0024,2015,4,29211.872179010526,16809.822979677243,60
U0024,2015,5,39316.900076199454,7287.766506625518,45
U0024,2015,6,37068.13578485458,31658.062308574354,67
U0024,2015,7,30489.32740444155,22182.058138724697,43
U0024,2015,8,32115.40100713239,23080.966337491514,32
U0024,2015,9,41039.21827421385,26974.987710438625,40
U0024,2015,10,30416.486298311687,9027.39929055584,11
U0024,2015,11,20604.708222293964,27437.119805822527,79
U0024,2015,12,16245.804414245215,26069.706942565394,75
U0024,2016,1,47239.92252042907,27610.845992960272,76
U0024,2016,2,35563.69522309854,17874.415685868233,79
U0024,2016,3,26424.618152413776,12976.397618100962,59
U0024,2016,4,26811.064837461025,30943.543913245987,63
U0024,2016,5,34029.60236011901,24843.466516900116,53
U0024,2016,6,41778.876142942034,12521.966992679083,55
U0024,2016,7,34997.35715784857,13811.627884888456,79
U0024,2016,8,18987.436114815766,17099.120074390616,41
U0024,2016,9,29659.721284215484,19157.155671221022,74
U0024,2016,10,36618.42657444979,24254.102921489994,49
U0024,2016,11,34213.6826464498,13358.81698659175,76
U0024,2016,12,40784.287809676185,27374.466749621854,65
U0024,2017,1,36505.525328197684,29287.438641710985,61
U0024,2017,2,27887.773285795036,21104.19124732704,40
U0024,2017,3,27078.32128128462,16174.325412455908,65
U0024,2017,4,29101.78613880331,14852.606463274198,54
U0024,2017,5,22171.0686476914,14970.436958554714,65
U0024,2017,6,33549.07726934939,28105.513765148266,22
U0024,2017,7,44216.61956595304,17067.178027170285,27
U0024,2017,8,15136.716808508563,5407.131863346062,44
U0024,2017,9,17295.03544795648,29407.891672115486,25
U0024,2017,10,38608.46657377513,24835.23638551027,33
U0024,2017,11,31327.194099989058,15752.746353492905,55
U0024,2017,12,22668.22345359549,23049.36538915993,12
U0024,2018,1,26278.282195610715,21635.81980716838,74
U0024,2018,2,32527.7068489854,9226.938404962526,39
U0024,2018,3,11566.099556677556,17725.670761696452,50
U0024,2018,4,27262.63713542706,11406.668820418201,76
U0024,2018,5,17008.79087165542,23888.22543850362,21
U0024,2018,6,30126.999263594695,20775.39512419211,55
U0024,2018,7,34394.21756737295,14003.22924366222,67
U0024,2018,8,40003.79267163462,24880.005005502,71
U0024,2018,9,22197.984145447794,25368.31056931454,73
U0024,2018,10,26007.43428469205,24431.06089879814,56
U0024,2018,11,41325.829522439715,11344.120638148086,11
U0024,2018,12,42321.179662539755,21671.355352177186,21
U0024,2019,1,23092.81306825487,22129.916677415553,60
U0024,2019,2,25896.889653969825,19235.320315344234,23
U0024,2019,3,28959.492583001578,13350.191705598052,58
U0024,2019,4,24793.04824974055,28690.45972385259,36
U0024,2019,5,38768.13202577525,12775.554407764432,31
U0024,2019,6,44635.88797873234,15868.213405886869,43
U0024,2019,7,32360.833502975827,20583.856072233233,23
U0024,2019,8,34303.47773676746,15648.97412663806,61
U0024,2019,9,15848.709039645215,23387.55547587344,35
U0024,2019,10,20727.739552919473,2285.28215642083,60
U0024,2019,11,20370.407137881775,9421.679399528202,76
U0024,2019,12,32232.118113764485,30572.84471576101,33
U0024,2020,1,23693.732537675703,15671.006093590782,17
U0024,2020,2,14853.002000083437,20793.322614735847,21
U0024,2020,3,46929.86325232388,20561.050957578245,36
U0024,2020,4,31031.13148958853,15142.438837631698,26
U0024,2020,5,42843.645054078515,23166.71888671058,48
U0024,2020,6,39442.75646994173,24491.48511374524,73
U0024,2020,7,25920.23957136593,8850.045641635648,17
U0024,2020,8,30940.4524095869,18452.200607383318,52
U0024,2020,9,30987.97242402311,21102.977784188857,75
U0024,2020,10,19297.116698252845,17665.90580148695,79
U0024,2020,11,46348.23567226941,34997.63697333392,37
U0024,2020,12,30786.793368215087,19456.903156180044,28
U0024,2021,1,24097.969719259596,13877.334564202692,24
U0024,2021,2,30653.9494995725,16200.579055505112,62
U0024,2021,3,22139.918307663545,15309.556489596407,33
U0024,2021,4,38285.45377480017,22113.37184235662,40
U0024,2021,5,33798.82011066407,16915.379728197306,64
U0024,2021,6,14489.283277796056,22292.998622259045,17
U0024,2021,7,34503.83647733933,10899.050734548366,48
U0024,2021,8,32228.92734307567,25990.53376733928,37
U0024,2021,9,34525.44564614059,20580.337677683732,33
U0024,2021,10,22777.215178510396,12360.726418659984,27
U0024,2021,11,33696.66428157713,16703.00255054154,76
U0024,2021,12,28277.640735669353,30007.65073563538,58
U0024,2022,1,32380.42658481912,20863.71431688162,53
U0024,2022,2,26964.77977339801,6296.623506560541,71
U0024,2022,3,24120.1410979932,21159.502910585714,36
U0024,2022,4,29055.214637887355,18031.40879709343,77
U0024,2022,5,29918.143405712468,22584.548756406864,41
U0024,2022,6,38700.8514258845,15704.603477090921,24
U0024,2022,7,22176.583754097348,10961.556593602496,56
U0024,2022,8,15960.245242710682,12687.50665910841,54
U0024,2022,9,14808.003647829793,19068.7209741729,68
U0024,2022,10,15104.87209421841,11150.041041705064,54
U0024,2022,11,6533.666057038232,17653.168115297194,75
U0024,2022,12,25534.33792506801,18672.702686350298,66
U0024,2023,1,40459.60772162305,22530.698643786698,14
U0024,2023,2,32736.00447499793,23061.996013939668,16
U0024,2023,3,35195.6683942597,21686.494678223215,67
U0024,2023,4,30178.808696967397,33852.02531779204,32
U0024,2023,5,29852.689400795975,24797.450375564516,57
U0024,2023,6,39937.37970210642,10418.68734928118,39
U0024,2023,7,30307.333264155302,18973.430352826446,57
U0024,2023,8,31948.947304317575,20856.58478351309,72
U0024,2023,9,36707.36176701049,20954.398244943353,41
U0024,2023,10,19237.10822847881,28088.268932777693,51
U0024,2023,11,35622.112869650664,15984.384246419339,57
U0024,2023,12,32970.335878659396,21808.503646373192,73
U0024,2024,1,29192.07777394756,17425.024412101855,65
U0024,2024,2,38182.36896031166,15933.829018350942,20
U0024,2024,3,17969.081918336826,19082.160328838465,28
U0024,2024,4,13127.775889232154,12589.268218469873,25
U0024,2024,5,42623.47458494201,23395.28475221495,72
U0024,2024,6,32749.49135579903,21364.17271109383,47
U0024,2024,7,21755.97913157339,32150.89528506935,58
U0024,2024,8,27487.95091571951,15273.275367066422,20
U0024,2024,9,25893.07856445943,23783.395614543086,54
U0024,2024,10,23937.042641639895,9886.096504331914,35
U0024,2024,11,19780.41614667554,26795.03897986399,68
U0024,2024,12,24984.322532101778,22212.321483624728,56
U0025,2015,1,30827.651366856862,12973.511885245262,71
U0025,2015,2,23696.320941725106,18635.739898902946,35
U0025,2015,3,42945.66669944336,14365.228951063844,66
U0025,2015,4,26725.55590307628,14697.74002232234,58
U0025,2015,5,24657.522188353912,19037.585122765653,44
U0025,2015,6,33703.19496503515,9303.412335308958,20
U0025,2015,7,33957.53338963187,14653.968636479223,52
U0025,2015,8,38443.84788448617,16917.99286226874,39
U0025,2015,9,25905.005926539994,18862.994804954877,32
U0025,2015,10,39907.486684667216,19138.91088003691,47
U0025,2015,11,42104.00960941843,24280.285547400825,73
U0025,2015,12,33407.97427775645,12387.609523826135,12
U0025,2016,1,28111.745873759344,24407.486833316456,12
U0025,2016,2,24063.549121094922,5918.244056057958,56
U0025,2016,3,21044.483852290483,28230.51517807183,62
U0025,2016,4,23979.713299943913,16675.63245204235,60
U0025,2016,5,8653.638114503661,23463.670285848577,11
U0025,2016,6,29052.682980405832,22595.45912113156,23
U0025,2016,7,24663.688141101436,23729.637958366064,13
U0025,2016,8,40261.84677323527,3967.3255646460984,44
U0025,2016,9,35267.91273369192,10877.650744866105,53
U0025,2016,10,38416.732611039384,17809.921359915686,32
U0025,2016,11,36481.06466292856,20271.312495697814,39
U0025,2016,12,27531.225420300245,24617.24302399133,13
U0025,2017,1,30848.531528442472,22390.94871961598,61
U0025,2017,2,33064.361513374206,31847.088019360224,32
U0025,2017,3,30802.661333592157,16113.268187189178,24
U0025,2017,4,40823.144565112525,28583.944247080664,41
U0025,2017,5,25267.396715729876,22502.611539454225,33
U0025,2017,6,23954.668980796414,12520.181741478082,78
U0025,2017,7,19623.010920403663,15634.07478091351,19
U0025,2017,8,33670.082815147936,17776.97404916636,67
U0025,2017,9,46497.875620442974,23064.14862079326,10
U0025,2017,10,24441.32724841675,17567.544608057815,23
U0025,2017,11,27215.026244943918,11885.288260326683,59
U0025,2017,12,57732.23954599446,6274.218642158486,78
U0025,2018,1,30200.734784020955,19357.05465994402,60
U0025,2018,2,21794.572299703806,21592.595516451744,36
U0025,2018,3,23027.051627863704,17438.418720982758,55
U0025,2018,4,27499.637220654386,21499.055743478064,32
U0025,2018,5,30734.41634623641,15273.348509363186,66
U0025,2018,6,20755.051348058078,19204.48179755076,31
U0025,2018,7,38300.95101895958,12629.876649966456,46
U0025,2018,8,35130.57477866671,25652.634488566957,16
U0025,2018,9,42764.59668454636,25345.00740042882,13
U0025,2018,10,34428.19554659653,5888.912302166391,65
U0025,2018,11,21232.87077767636,23853.31545556087,46
U0025,2018,12,41428.57126923784,23227.93652184117,51
U0025,2019,1,29796.442971436347,32666.45478140254,65
U0025,2019,2,28798.34929829957,14105.1713697194,51
U0025,2019,3,27963.091414711795,19556.90302280045,29
U0025,2019,4,20410.072447565104,26850.825879659722,13
U0025,2019,5,37223.417076091115,25215.347608301716,47
U0025,2019,6,11595.575618231824,28709.418104087243,11
U0025,2019,7,24924.489496455466,24054.959669259202,37
U0025,2019,8,35833.41781951289,23356.974388983755,56
U0025,2019,9,38070.87912620803,23606.414111861068,15
U0025,2019,10,41840.62912424114,10484.938413570295,62
U0025,2019,11,37275.59892000711,21341.869320241913,46
U0025,2019,12,19865.495924595656,11052.389991033688,74
U0025,2020,1,34759.45859136493,3868.3872831302315,27
U0025,2020,2,37148.32698382417,16937.741198000218,41
U0025,2020,3,20170.135285202796,20900.38524979028,23
U0025,2020,4,17612.885991301002,16918.504835954922,49
U0025,2020,5,33528.68887168481,16198.938454475341,73
U0025,2020,6,23464.339639117316,16205.263900785794,58
U0025,2020,7,31315.932611123237,20866.08852200056,61
U0025,2020,8,12230.095197206623,16860.574191181142,21
U0025,2020,9,39292.21489762015,10999.741965354995,13
U0025,2020,10,19077.667225477147,23268.01797051033,54
U0025,2020,11,24561.556050186155,24337.339525467964,43
U0025,2020,12,30717.02730495736,14925.393484417838,77
U0025,2021,1,19299.289405469306,22057.941961230452,73
U0025,2021,2,30006.24911431733,18197.778517639963,35
U0025,2021,3,33411.32369737712,14415.428639109172,17
U0025,2021,4,29553.69968960548,28088.52433494881,43
U0025,2021,5,25043.003995275532,22933.72433907187,20
U0025,2021,6,34597.84486303038,17556.190747371496,38
U0025,2021,7,43579.28691589387,17229.38948481463,23
U0025,2021,8,32041.325272255173,13476.375287952083,27
U0025,2021,9,25317.77853569819,14174.529950270537,16
U0025,2021,10,39697.88916209071,15870.426589783972,57
U0025,2021,11,22718.518377326935,15006.558321130427,71
U0025,2021,12,19844.927924618205,21722.41196039453,27
U0025,2022,1,20752.06305573256,14153.413710789217,66
U0025,2022,2,21194.211771899594,21611.317531576275,39
U0025,2022,3,30852.58422750005,30301.099884405634,14
U0025,2022,4,18649.67902324252,23173.445751048857,13
U0025,2022,5,29522.988745589406,26009.08491827094,46
U0025,2022,6,35771.456094653884,19348.45359273218,51
U0025,2022,7,30753.369365672734,16230.884652600087,11
U0025,2022,8,36252.13881072075,20215.741827894934,10
U0025,2022,9,33118.541886885294,23919.961231785273,46
U0025,2022,10,42913.47964159279,17541.551983274563,51
U0025,2022,11,30256.25504985357,7302.777012048489,50
U0025,2022,12,24247.99316454168,8318.82244723245,19
U0025,2023,1,34648.49581462094,25409.030150121318,37
U0025,2023,2,28342.39407151421,15685.360979081763,50
U0025,2023,3,52012.852155610235,17731.766992786754,46
U0025,2023,4,36029.678155246605,22388.450851875295,71
U0025,2023,5,24483.299984119152,13621.156531125249,69
U0025,2023,6,23630.990524575765,12346.706226479268,67
U0025,2023,7,32289.66938447075,26310.56469951744,18
U0025,2023,8,25020.18235604187,26835.509531544245,53
U0025,2023,9,46613.16039534525,9436.384767644331,33
U0025,2023,10,15500.595891957135,5683.4462007744705,40
U0025,2023,11,32523.51082293427,18543.024226563644,33
U0025,2023,12,30435.442083955775,26457.92715641046,61
U0025,2024,1,32054.984493130036,12509.688791735918,64
U0025,2024,2,25086.577409267786,20884.920652471326,53
U0025,2024,3,26458.491490559445,20206.1312183572,31
U0025,2024,4,36075.779345576215,14774.479899682423,77
U0025,2024,5,36542.56348383171,24060.276308578697,65
U0025,2024,6,37958.64430178384,13352.712255691573,28
U0025,2024,7,45450.367384354926,26389.352338984907,27
U0025,2024,8,47737.79361509544,11783.75399717972,58
U0025,2024,9,23703.957779668937,22892.4794960037,74
U0025,2024,10,35493.39042703976,9011.48102139276,31
U0025,2024,11,38921.0232637953,30639.6749814785,38
U0025,2024,12,25228.90602702432,23561.317515044346,27
U0026,2015,1,27423.02512010172,33557.36700538722,22
U0026,2015,2,22248.593221992116,20547.430322141172,41
U0026,2015,3,24108.04394549212,10228.3448141761,12
U0026,2015,4,32695.533867273563,22738.577132968698,22
